百分之四十	81339
辉山	48431
佳作	22185
胃息肉	64207
余姚市	73201
３４０	73200
杰兰特	73199
冷冰冰	39618
王佐良	73196
赛贝特	40282
山冈	94630
刘玮	61719
喷溅	73195
金夫人	108967
舍利	47353
美国能源部	73190
发明奖	31147
三高队	96906
再继续	29375
诗体	73188
排成	32292
农民党	94339
仲春	73184
王国荣	73183
偃师市	73182
好气	76397
新探索	66184
独行侠	73846
李民洪	108259
天津话	73179
着陆区	73177
陈瑾	73176
弱肉强食	73174
权宦	73173
徐平	73172
740	59750
高福利	73170
魔鬼城	73169
卢瓦尔	123648
切段	78765
架子	16502
一失足成千古恨	73168
充电站	64917
天国	73167
军国主义者	73166
中国人民政治协商会议	73165
范杰明	15262
８１％	102227
梁英华	80683
嫉恶如仇	73164
６部	81482
矫	98449
122%	95464
61.2%	112907
96360	73163
石嘴山	92686
3900	45056
化蝶	73161
天主教	27122
保胎	73160
延烧	76682
砖木	73158
政资	73156
付薇	90757
李雪主	43610
Lumia	73155
轻水	99055
拧断	73405
李克才	73152
北邻	73150
素质	1779
商品林	73147
１９９４年底	73145
多心	73143
不辞劳苦	82489
怀表	73141
泉州路	73140
尹蔚民	73139
确凿	19909
文玩	73138
七项	94650
购物狂	73135
29.4%	73134
酸溜溜	73133
坟头	73132
木本	73131
软坚散	120987
伪装服	88905
75.7%	73130
弗雷德曼	103764
增益	73129
出口导向型	98366
非正规	58907
土黄	80318
2千万	115528
罗切特	68278
巴博斯	73128
吉普	33979
铁板	73124
七八分	73123
柱础	115025
郑板桥	110258
棍棒	36452
唐明奇	73122
专长	31692
神台	73120
2012年10月22日	73116
弑父	73115
医务处	73114
花椰菜	39763
阿尔维斯	73111
皮质激素	89522
孙文锴	73110
施肥	20694
牛头不对马嘴	73109
喉部	73108
林恒增	73102
罗榆才	103659
急救	4823
59.8%	66833
妓	73100
温斯顿	64754
安安	73098
打通	8131
人妻	28747
有天分	73097
聒噪	103270
饲主	73096
林某携	128266
美国英特尔公司	118605
基础设施部	117748
三支箭	91653
财经类	86948
驻扎	13880
柏金信	73094
张尧元	73093
香川	86547
一掌	51754
沉淀物	60531
神枪	73090
使气	99931
南欧	73086
红霉素	73085
一条线	39093
赶着	29549
１９９７年下半年	81404
尹富平	73082
竖直	73081
胡贵龙	90963
荷兰中央银行	119133
青白江	73080
CFRP	122195
一分钟	11518
自负盈亏	35043
孔波雷	73078
警务	7089
试跳	73075
横纹	73072
片语	100453
汇款人	73071
余波	73067
染红	73066
稻壳	81932
很坏	73056
贝宁共和国	61577
钱明伙	101324
巴西利亚	41900
告捷	63231
昌本	73051
德雷克	73048
性变态	119397
筱	73044
孙保杰	73043
用血	26380
楠木	73040
朴正川	73039
两口	24681
良言	73036
研习	53660
凌晨１时	81462
垅	81116
群聚	73033
茶碱	73031
蛋液	69202
一个世纪	73030
昌都	20953
茶饭不思	56991
矫治	57944
吴茂珠	73026
毒化	73021
薄冰	53997
不辞辛苦	69956
田丰	73020
播种机	105698
因素	1106
冯云乔	75320
外环线	73018
黄俊	73016
划给	73015
泛泛	73012
坪洲	73008
湛蓝	34309
孔晓宏	73006
纸篓	73001
马驹桥	51117
先驱新党	93423
汪永建	126744
马圈	73000
鲜卑	72998
890余万元	86149
缴费率	72997
满场	72996
乌镇	79906
投机商	72994
互救	72989
11.79%	72987
司马光	72986
雅园	72982
女学	72981
丹顶鹤	25343
沾沾	72978
主客观	72969
烂大街	98033
张瑞敏	72968
陶制	72967
６张	90158
倪妮	22119
无烟煤	72966
谦卑	84481
联署	119378
炒冷饭	72962
张羽	72959
乏人	72956
谷峰	100996
0.65%	72955
去向	10619
572	72954
俞楼	76257
鲜虾	72952
学生卡	74671
特效药	72950
亿年	94434
流水	17614
声学	72947
吴新财	116763
晾衣	109516
共赢	11873
鼓舞	7037
佟大为	72945
谭圳	72944
大巴扎	84202
海特	65050
孔明灯	57090
洋田	72939
拖床	102851
1997年2月20日	119906
DSNS	108830
崔西	72937
11月1日	47788
万宇	72936
艾儿贝	83223
野心	16189
联句	96842
数据安全	72935
慕仪镇	124825
阴衍江	82711
航海家	72934
会派	72930
蛏子	94692
２８０	72927
弄出	72924
胤禛	115191
587	72923
所签	72922
冬至	32731
红艺人	41762
同济大学	93476
相对值	80991
孙媳	72921
铜铃	72919
公文	24285
组织形式	34932
如坐针毡	72918
渴望着	72917
经验值	72915
磕巴	72913
桃花涧	119500
相悖	32116
老郑	72912
EB	88579
６３	79675
党派	11315
岳西	26732
莱茵河	74195
一笔勾销	72908
杜俊	72904
攻城略地	72900
谢若林	72898
拉贡	95647
申领	15482
伊塞克湖	72895
石家湾	72894
WiiUGamePad	104404
中国气象局	72893
笔盒	124033
农药中毒	72889
Show	119624
胥慧霞	72888
淋洗	106932
帮腔	72886
４３家	106259
昨日，2014	72885
K8	104152
七年零六	72881
苏兴贞	72880
伏羲	69963
重油	72878
７０００多件	118617
鹰风	112123
１．２亿	72877
青年共产国际	72876
鲍灵荷	72872
刘桥镇	72871
江源	72870
中共中央宣传部	81899
轶闻	114294
魔物	72869
陆建銮	95376
撬动	20679
91%	72868
赵建铭	72866
告负	39545
刻制	72865
救亡运动	77867
无核区	72864
黎明华	72860
王一宏	72858
选择权	24095
七绝	80871
DALYCITY	72857
英雄志	98315
DB45	72856
税稽	123650
摆手舞	72855
加多宝	72852
论功行赏	72847
刘柱	77068
虫卵	72845
郎世溟	72844
好事者	72926
桂田田	72840
婚恋网	72839
活动	120
星女郎	84247
蒙特雷	72838
默克莱	117272
言词	72837
杨万里	86455
三角区	72834
全国民主阵线	101323
１９９７年５月８日	122446
收拾	8019
联合战线	72833
YANFENG	72830
霉斑	72829
不拘	82937
陕县	43202
SUHO	72827
19:30	43253
马澜菲	72825
迟延	72824
伸延	108779
Elaine	101117
新生代	11296
吴冠中	72821
美琪	95089
生机盎然	84009
概览	72816
自昌	72814
三不管	39059
谢某科	72813
小蓝	72811
莱切	36988
2014年3月	56719
华云	72810
狗头	44357
司务长	58191
同德	72809
蜜月	21426
飞廉	71931
正德	72807
国资委	7321
工银	47618
还愿	72802
名星	72801
监考	12645
菜包	48696
2012年5月10日	72795
AMGGT	88297
短工	72794
杜特鲁	72792
王凤	72791
泪点	29784
梅丽莎	72790
雪地中	51228
点明	64856
余卓成	72789
开白砖厂	72786
张建国	72784
延请	126326
岭澳	72781
方城县	87940
茶场	72780
大花轿	72779
中国音像协会	124999
纪念碑	13108
董塘镇	98013
Fafe	111731
雕塑家	72775
安晓光	89342
公安县	72772
傩仪	72771
敲门砖	72770
少东	90815
史凤玲	72769
20年中	72764
左娅	100283
滑冰场	72761
广渠路	72759
残壁	72758
脸盲症	72756
碽妃	105394
钱滨	72754
教给	89267
成语	20863
养女	41007
１．１万	72751
义演	49182
相见	17751
692	72748
松骨	88071
混世魔王	72745
相位	68568
1270	72740
好戏连台	72739
全权代表	72738
乙型	30485
马纳罗拉	72737
匿	72736
１０００名	72735
掌舵	63153
武志红	93848
红新月会	72728
摄影者	72726
迁葬	72725
灯彩	108946
亦	2479
流质	72724
连珠炮	72723
火鸡肉	38540
四十周年	72721
“高勒木特”银行	72720
余丽	72716
包山	73648
原版	25405
900万	72713
DanidBackler	121726
2∶1	80816
1993年8月	72708
之间	541
22.0%	72707
标签化	72706
小苏	30842
起手	72704
有点冷	72703
１９９８年３月	72701
张小刚	72700
12时49	99526
飚	49981
盱眙	72697
Cayman	72691
处女膜	43066
濯	72690
肯德基	31058
干露露	72689
逼人	89761
相分离	73588
贡桑拉姆	72688
三讲	52124
情致	72684
拳	15677
黑彩	85638
梁子	72678
新与旧	76729
悠着点	72677
献技	72675
已晚	72674
几块	76926
郭铁民	72673
巴解组织	72672
小头目	84808
宁南	72671
军团长	72668
腾冲	72667
36个月	72665
邱园	72659
仿真枪	78844
１４４	72658
乌梅	72656
尹鸿	97396
1760	70675
娃子	72652
中央集权	72650
甘道夫	72648
谭力	72646
400-627	110314
恩子	80297
张士英	114062
军纪	48570
汤泉	72645
吃不上	72973
12.6亿	113198
阔步前进	72644
算卦	72639
深入虎穴	80348
１９９５年初	77649
西局站	75563
优素福	72638
潘文汉	72636
常务董事	87506
奖状	33990
黄岩	71234
沾惹	72632
做事	8885
林郑月娥	72630
冯紫剑	72629
1998年12月	97423
刀光剑影	72628
汉滨区	72627
买得到	72625
不廉	53475
郁钧剑	101907
学期末	72624
豆瓣网	97031
纪鹰	108874
天柱	78099
牛排馆	110660
陈军	21677
新潟县	72623
穆励	100692
醪糟	53682
2009年7月15日	88456
刘建新	72620
10时40分	72617
单株	72615
言必信	86333
张逊	72610
聚糖	76547
iPadPro	72608
1992.12-1996	99373
站街女	88184
千万里	118522
估测	72605
寄送	14645
溶胶	77522
砀山	63409
继承法	72603
三流	72600
玲奈	99090
肉嘟嘟	86675
塔拉索夫	72599
两重性	80052
俗言	97998
泳道	105556
温开水	28308
AppleTV	72598
遮打道	72596
保田	122368
马场	24080
天花乱坠	72592
心灰意冷	38252
泰德	78337
LadyGaga	56576
污迹	72590
各区	12240
１．６倍	99855
电信通	72587
享有盛誉	78631
峰幂恋	72585
华约	72583
老公	2698
要面子	72582
卧铺票	45031
抗风	72581
弃	7976
久别	72580
私下里	94676
tCry	72578
互帮互学	90482
莲	11597
小巨人	72577
奖罚	72576
晚霞	47969
拳手	63323
宋小兵	95935
莒溪	96363
博望	51443
天源	72575
谢罗夫	72571
鲁家港	87269
酱菜	72570
综	16865
陈庆华	72569
错发	72567
国防科	28881
祸事	91109
地祗	72566
武英殿	116538
关帝庙	76480
撒开	72565
飞龙	72564
姆	26581
前四名	52926
该刊	74912
处子秀	72306
东都	72563
福斯	72561
2012年2月14日	72560
反比	80982
大肠癌	32547
-18	92965
摆架子	72558
周小姐	27248
电子城	72557
2750	72553
轮椅	8387
黑箱	72550
警风	72546
已經	122181
对门	60149
膝盖骨	72544
棋牌室	36871
电玩城	86844
数万名	72543
施教	72540
牛头	72539
农耕	26982
之間	87569
施明慎	72535
清空	42743
婚期	21629
初始状态	72534
洪忠新	72532
吴门忠	122562
多见于	37673
贾科	81130
噗	93190
寻宝	72530
萎黄	72528
浪尖	72525
格拉斯利	93074
卖国	72524
琼瑶	33724
第三步	82351
仿若	72520
隆裕	105388
洛河	97143
解放军工商银行队	110176
臣民	72519
胎	12941
组装车	86598
胡雪峰	72518
中国通	72517
塔哈	100504
干熄焦	72516
何秋	72514
朱育诚	72509
贫病交加	72506
立法者	72505
吕秀莲	56393
2014年4月1日	72502
桂纶镁	72500
雄鸡	31873
扣下	72499
脾气好	109633
禹会区	61752
雾峰	75759
功臣	25646
公司制	72498
1945年8月23日	116308
编报	72497
旱河	105696
止跌回升	100650
吃进	33187
城郊乡	72496
先决条件	33170
卡福	72495
西裔	95956
老头儿	72492
广播体操	72490
德宝	103521
Ⅴ类	72489
丑小鸭	72488
把火	49157
大白天	72487
庄丽	76815
跛行	120199
双下巴	72846
愁眉不展	72486
肃政厅	55684
史小玲	72485
水深火热	97436
4518	72484
迈·约翰逊	127789
狐	74970
规费	84807
谷城县	72482
赫尔姆斯	72481
演讲稿	72480
素衣	72479
须按	94858
黄瓜丝	72478
谢昆	72477
省亲	72476
无轨	72474
浑浑噩噩	72470
东岭村	54391
盂县	72469
焉耆县	79009
范胜	115947
大野	72467
５０公里	92670
赤手空拳	72466
色欲	72463
李光洙	72461
伸长	53653
五部	82294
丝竹管弦	115812
鸭鸣报	72460
混蛋	72459
彭山县	72458
记功	72454
外源性	72453
雕鸮	116003
应届	11953
毒理	72451
8.3万	72450
扣子	72446
发改局	78241
齐村镇	100954
杨贤妃	72444
ＣＦＣ	72443
跳出	12807
腊月二十一	72441
回敬	72438
傻瓜型	72434
马蓉	125807
洪清	84448
韩勇	72430
４月２６日	72427
区分度	61997
64.3%	89942
证物	43496
六院	72426
实用型	72424
张青	98827
两万多人	113269
尼可莱塔	91777
那女孩	106534
醋泡脚	72291
2003年4月	72419
纳维亚	72411
年率	72410
拿住	122026
吴兑	72408
抽样检查	95132
冷得	61872
黎华玲	72407
炖萝卜	72406
太仓市	55186
炮兵团	72404
9401	72402
1746	116194
2783万	91610
腰伤	70201
人民代表大会制度	54705
探营	72401
库珀	57720
郑成功	72399
血管和神经	84095
郑刚	72394
九妹	72391
油菜籽	46021
永图	72387
双向	7945
税负	18179
安溪县	72382
第二至第四	95079
焚烧炉	72378
FIC	106486
Q5	72377
6日20时	128416
秘藏	72376
军官证	72375
王丹	72374
驶进	56117
西雅特	87024
3388	100783
脑外科	72372
渥太华公民报	72371
刘裕良	117149
1月11日8时39分	72369
谢桥	118221
聚焦	4940
尚难	72367
言犹在耳	73206
阚枫	72364
40余件	72362
反对票	37949
程颖婕	72361
呀	4465
量顺	72358
潮汕	62182
陈廷来	72353
出乎意外	104352
开元寺	70153
花痴	37166
吱声	52368
左望军	72349
疾驰	35126
帕克斯	93297
2013年6月26日	72348
剧中	2680
猫眼	72347
巴黎	4048
65％	89910
初心	63609
阿拉尔	72344
節目	116809
亏得	72343
汪经理	108231
擅	16089
平顶	72342
何洪巨	122480
假设	15221
梦圆	74476
劵	72340
孝陵卫	74412
皇军	72339
挂锁	72337
1956年2月	112370
大小姐	72332
据载	72329
狙击手	28706
864	72328
鸡犬不宁	72326
0万	76107
AngelaBaby	72322
入睡困难	128774
2013年4月10日	119057
张古江	99141
经久不息	72321
瞎	18251
计时器	64245
40多位	72318
宠妃	83806
亲近	15470
熏烤	72316
舍利塔	100817
１／５	49027
1065	72314
豆腐渣	72312
唾掌	108073
瓦全	100033
一批	1098
2012年9月份	72311
朱兴良	112117
清河口	101837
柴国旱	72309
地籍	25938
朱征夫	36825
败仗	68633
挂彩	72308
烤焦	72305
蒋某莉	59036
奥拓	72302
方来英	108811
DDG	72301
张建春	88040
湖蓝色	129392
电视艺人	74223
王大锤	72300
塑料盒	72299
煮烂	57415
首席代表	72298
聘任	23735
脊椎骨	72297
肉枣	72294
通讯处	108971
宋连春	72293
100多万	28080
盏灯	91114
叶澍	72287
一衣带水	72286
计划局	72284
景明	102690
金逸	72282
故乡	7690
创刊号	64222
白琥	72280
13338	99989
裙	10004
元宵节	20113
消委	72279
杨陵区	72278
欢乐谷	47338
泔水	102209
Mate	72277
空荡	72275
炮手	72274
代谢紊乱	72273
李晔菲	72272
现代派	72270
卉	45692
贾侃	50699
农函大	72266
HOLD	72262
格雷厄姆	72259
水泥板	75009
观照	104085
黄盛章	72258
个别	3118
步枪	7568
索瓦	72254
郝绪光	51310
张黎娜	98853
补漏	58119
一转眼	72250
步行街	14723
贵宾楼	86508
阻力系数	72249
吹干	72245
CZ6946	81257
包赔	118745
唐·白居易	92758
拘于	72244
嘎拉村	119913
14时15分	114025
指路牌	72243
王亚蔺	58099
赵文卓	13713
八方来客	83675
济济一堂	72242
Aircel	100774
公务机	72493
植物色素	72241
不买账	47115
邱波	73823
vs	72240
罗晓光	110305
大豆油	38271
篮网	28036
贴春联	72239
赌桌	72238
古装片	46355
芡实	72234
母系	72232
清查	10920
天鹅舞	88403
８分钟	72226
武火	72225
7月24日	101507
子项目	72224
扼制	72222
时间表	6389
精魂	71344
杜彦良	72221
L181	84301
肖世俊	72220
洨河	90515
林珏	73866
四光	72218
黄小晶	72216
中位值	85247
城西	19148
得利斯	72215
郭振家	72214
贪念	48886
吕嘉	72213
善意	11223
刘旸	72211
越秀酒家	72209
古朴	22868
痛痛快快	56085
池榭	91603
清汤	71561
无疾	72208
颈椎	31642
天竺山	72204
铁通	65364
GBROM	72202
互利互惠	72201
700多件	83048
喜气	30872
普通车	72196
崔与之	128301
求爱	29513
金寨县	31209
劲风	72195
网剧	116333
31万	72193
管克江	72192
5%-10%	76340
石兰	72191
鸟龙	72189
紫米	72183
唐长安城	108341
制品	5040
寒门	48471
粗糙食物	72182
三合土	72179
孙吴	96728
憨笑	115383
斗智	78803
张藤	72177
虚高	28826
2013年12月10日	34398
新青年	72173
冕宁	72171
郧西县	72169
请举	100142
后撤	72167
乔军伟	120765
2013年8月19日	72166
伤	2187
仁怀	72165
矩形	72163
３６％	61746
帕尔	72162
盛华仁	72160
下裳	105209
当时，一	72158
施木田	72157
吕振羽	120840
稍后	17582
水害	72155
53万	78267
讨账	72154
穿好	33756
400余件	76572
762	99425
颇得	72153
指甲刀	101556
郑钺	88565
宏业	87573
太空战	123267
变轨	113026
低度	72146
杨家村	72145
去年末	89216
布卡拉姆	72143
胡杏儿	43646
林德志	72142
棚	8945
定夺	72141
猷	72137
助飞	72136
好办	38854
帝企鹅	72134
直挺	72133
焦距	70923
王雯	40841
白雪公主	79071
恭喜	14402
坂	31842
招惹	72132
旅游社	72131
百分之九十几	123103
待到	79887
货仓	72130
布莱	72129
金钟罩	72126
颁发	5793
搜掠	72125
粗布	72123
互通有无	72121
金永红	72120
gem	72118
奏效	22002
五角场	72116
细胞内	64599
李儒贤	72114
醉乡	72113
晚上九	72223
泱泱	57110
第十一届	72111
山姆	72110
Near	124125
一个多小时	72106
砚	72101
上下浮动	72100
遇到	1344
勐海	72099
长官	10700
锥子脸	72859
煮蛋	72098
安德烈·科科申	113862
1972年4月	93432
江华	72094
私生	72093
排插	72091
1090	72089
想听	72086
胡家榕	72085
韦后	18684
特雷兹	80662
飞马	34920
傻乎乎	56408
爱妻号	85089
吊运	110823
美陆军	72083
年开运	72081
１１岁	72080
示廓灯	72077
罗悦留	127078
高木	72076
SplashData	72074
步兵团	77669
老王	18317
何清秋	72072
减息	72071
TashiTsering	127776
储户	22245
回覆	72069
村寨	27989
两千年	72066
胡佛	72061
船龄	124645
浇筑	27367
机动泵	96210
盐味	97832
灌肠	72059
1929	72057
骨龄	72056
2350	72053
551秒	91153
900余平方米	72052
水晶灯	117737
拔头筹	72049
吴晓	72039
王昌进	75225
复印店	72035
清华大学	6212
死于非命	73817
几十分钟	118361
港铁	72033
韩传亮	72032
突击队员	72031
骨瓷	72026
每笔	32039
巷战	72024
提神	23942
1331年	89640
大冶	72021
杜达富	74370
陪住	72020
镜头	3073
咻咻	72018
甜酒	72017
军功章	35129
让渡	76390
一览无遗	42994
酸碱平衡	72016
赤柱	72013
秦二世	107721
夜视	72009
窗棂	72005
破局	65148
殚精竭虑	43578
慢性溃疡	72002
力量	878
白术	98138
林虎仔	72001
碑刻	71999
运动服	37496
黄胜威	58750
财产险	63710
煎炒	75267
柯建铭	25018
致命伤	71998
朴凤柱	71995
变态狂	77777
烟具	71994
指印	98982
４５分	79761
江娅	71993
苦心经营	45746
姨奶奶	85055
渐次	71992
直销业	71987
艺术体操	128506
瘗	86884
，丁村	111749
学期	8009
魏策	71986
５００强	71984
刘锐	71983
李阔韩	72820
漏网之鱼	71982
桑兰	23690
有剧毒	71980
胶东	71979
西洽会	71977
黄桂提	24070
老教堂	92186
打退	71976
周思常	71969
外务部	90468
铅丝	71968
文良	122162
张正友	49980
张荣锋	71964
给足	71963
名护市	71962
常喝	33058
刮去	71961
教师法	71958
雷金花	106373
除罪化	71957
超载	10521
洛特	72219
厌学	71956
锁好	45138
诸葛	50724
王德军	71952
60多位	71950
越共	34459
封冻	71949
高中部	71947
飞仙	102105
口试	71945
王雷	34602
哑巴亏	71944
见面礼	71943
绳纹	71942
白杨树	122360
张舰	92195
Powershell	71941
甲申	71940
拖板	61706
奏乐	71935
矸	71929
昆仑站	71926
周行涛	114122
NationalEnquirer	71922
３５０万	99172
撒气	71920
雇来	71918
发烫	71916
惊涛骇浪	71912
2.3亿两	76027
部属	27388
２个	71910
沈之沛	71905
船台	71903
够呛	38916
邱太三	71902
任选	55504
杨超声	59682
林时进	71896
苏凯	115835
东北方	73057
骄横	71894
谈谈	17288
捐献者	33038
小农	34108
侍中	71893
基民盟	71892
说得过去	71887
青龙寺	71883
风马牛不相及	71881
安民	71879
论坛报	71877
厌食	50857
保价费	71876
潘有声	71874
戴旻阳	77839
攻击波	77677
K8378	71873
三得利	62672
唐老鸭	71872
外联部	116710
比方	22448
美胸	44556
撒欢	71871
昙华林	71870
Anchor	71869
营业部	12820
追梦	22574
金蔚丰	87956
史蒂芬	71868
萨尔州	100903
21/01	71866
遗毒	107967
保康县	107518
675	71861
大梦	71858
慢悠悠	71857
念错	129425
跺	71855
发车	8247
俯下	71854
伸缩	47244
建兴	71852
久病	71850
乞儿	71846
１４家	71845
热力学	71844
胡雪蓉	71843
叶圣陶	71841
石破天惊	61796
狄拉克方程	71840
忽闪忽闪	110495
屏东县	71839
沃基特克-拉克	103331
售票	1927
迈腾	29847
UNLOCK	71838
-16	92969
理事	12981
鞋头	71837
快餐	16453
50.2万	71834
居住于	71829
歧路	71826
桌签	85479
年租金	71824
冯珉	101939
坐汽车	44318
许桓尚	93837
调节	4868
氘	71817
博克斯特	92954
孤僻	53881
曹曦文	72851
顾旭勇	71816
满目	37255
1480	52388
坤奠	71815
杨奎	72778
新购	66869
水产业	71812
避孕针	71808
格斗	20936
1972.04	100371
青浦区	71806
小南国	102559
鲜叶	71801
里瓦尔多	71798
28.9%	71797
停经	71796
先前	8900
压缩骨折	71795
卓里机械厂	77843
毛桃	48500
弄权	71792
景甜	26864
汪亮	71790
克尔维特	83491
谢家集	99476
１２５	71787
踞	89420
真传	71786
闪耀	22658
吴靖	55011
７３７	71784
临摹	34726
报了名	53913
魏永信	69627
交欢	71781
郭大叔	71780
养肝明目	71779
背痛	71778
铺张浪费	14159
乳化剂	71776
２０１３年１２月３０日	88947
一二百万	71773
声名狼藉	71770
饥不择食	71769
乔灌木	71768
67%	35425
70余名	71766
嘴皮子	68647
夹紧	71762
泪如雨下	71761
万家乐	71804
杜瑞达	71757
七星关	102564
从速	126276
叶卡捷琳娜	71754
徐尹路	105547
李立	87535
哈佛大学	71753
2011年12月1日	85481
卦象	70113
心理科	71751
黄鸭	71750
陈晓芳	77914
柁	127374
６年	20595
鲍里斯·沃尔洪斯基	88437
10:00	57596
淘米	71746
幂	22866
扯	11137
靶心	71745
吴苗苗	100038
150多名	46827
卷闸门	71743
郑昌泓	71741
经师	71739
风势	46704
马提尼	71738
韩平	117908
面汤	97179
曾野绫子	71737
李清照	42438
媳	71736
１５０名	71734
施章杰	71733
补过	71732
程向民	112614
奥特曼	12020
筑城	87908
谦谦君子	118347
饮食方	73730
功利主义	71731
抚琴	71728
。这	92945
牛肉干	71724
选聘制	99868
凤凰路	45717
天怒人怨	71718
无穷无尽	71716
不复	37430
Kris	71714
割绳子	71713
访苏	65486
自行火炮	71711
方凤娣	71709
步兵师	71708
杏花村	71702
扫黑	71701
舖	71699
大催村	61546
俞立中	71696
一举	7869
芦溪	71695
劈山	82047
8点27分	75835
齐续春	71694
各行其是	71691
劏	103851
宋卫平	71690
柳丁	67426
2011年9月2日	71689
二轻	71687
云朵	71683
蚩尤寨	71682
东四站	94856
新界埠乡	91911
官山	71681
犹豫	10913
陈思璇	71680
电解	71678
2013年6月27日	71676
持续高烧	83912
顺水推舟	71674
资费	6843
３０００多万元	71673
中共	1710
临水	44682
吕斌	56000
酥糖	86645
竹山县	71672
刚果民主共和国	71665
倒春寒	71663
寓言	71660
葛道凯	85507
警灯	29207
Niconico	71658
一两句	114966
黄晟	71657
陈文浩	71654
海安县	74306
佐藤	71653
板野友美	71649
森海	71646
头班车	71645
18.2%	71644
五七	71642
新人新事	129545
利民	12816
紫红	71640
连续不断	81492
8点时	71635
坎贝尔	94916
附议	71633
女特警	71632
科菲·安南	80869
口风	71627
土腥味	124819
LinChi	71626
赖以	28063
翠湖	68848
南翼	71625
辅仁	50975
王华清	71624
阵发性	120672
股份	2157
关怀备至	71622
赫勒莫尔	30187
生存权	71621
修读	84268
袁氏	92685
蒋纬国	46686
奇骏	65615
当当网	71617
素养	11123
CSM	71616
谱曲	71615
一致通过	71613
老气横秋	75166
圆眼	71610
荥泽	112594
陈妍希	13091
余长生	71609
利孝和	71606
闲聊	18977
紧巴巴	71604
１０６	71603
琪	71602
徐雷生	71599
喀什河	115341
沃捷	74103
严志宏	73178
戴军	36048
300亿	71597
魏群星	71596
爱卫办	66486
崩裂	71595
5∶1	71594
朱廷杰	126743
眉宇	71593
20%至40%	89637
新年一	112320
金志贤	79184
一个半	71591
刘晓平	85783
郝洛钒	71589
2013年7月5日	71588
无措	71586
面包屑	71585
鲁豫	41602
团中央书记处	71584
遇	3853
李妮娜	41782
逼住	71579
岔路	71577
墙根	71576
郁达夫	37138
李弘基	71575
一维	110573
非卖品	97527
搬走	14724
试试看	35416
泰成公司	81476
俄国家杜马	71567
操刀	25206
居留权	45503
陈景润	71562
郸城县	71557
霍尔德	71555
吕岩松	71554
伪科学	71545
伎	71544
误入歧途	71543
玉小泉	86409
薄布	120856
晓旭	71542
林崇中	71541
黄翠	100450
呼吸器	62119
裸考	71539
喜不自胜	100095
暗讽	71990
雷郭堂	71532
关咏荷	71529
墨黑	71527
献辞	71526
第五名	71524
胖小子	113295
测验	11413
广州松日	81557
恰	14396
体貌	28489
吴正志	71523
三十多万	119813
防弹	49563
十几亿	71520
造物主	122273
起帆	88692
g	12129
刑事诉讼	71519
刘柏林	49520
冷鲜肉	71517
医生	768
周振华	80735
已付	71514
蓝鹏	103282
范式	75095
计算机房	106675
修脚	71513
汉唐	31704
加快	582
朱春燃	71512
曾侯乙	121312
２０１５年	71510
１１．７％	103112
评头论足	71509
交	2243
礼治	71508
黄绮珊	16105
接点	71507
２０１３年１２月	80881
首项	71506
棠浦镇	104548
安全会议	71503
四十七	92239
４５个	73011
WCDMA3G	128405
沙荒	71500
园林化	60398
震后一	100440
传输网	116009
汪道涵	71499
宋侃夫	71497
黄冈	12843
比尔普姆	71495
陈威华	71494
争议	2238
乔治·梅森大学	81639
孙杰	98886
特异性	71489
拔起	71488
丰产	36237
昆布	71485
美人蕉	65051
绿冷	71476
２７６０	106609
百色	23390
杈	71474
欢欣	71472
协和广场	94393
妆点网	119047
一撮	83818
出国人员	124456
2012年9月27日	71471
鹧鸪	71466
往复	71464
蹲坑	48577
赚大钱	36322
六神无主	77073
不平等条约	54966
八卦村	71462
吴鹏波	95770
泫雅	71458
自尊	19234
管理者	13533
刘秀	71457
克莱斯蒂尔	57201
徐园长	83254
椅	30757
258	40553
南陵	71454
739	71452
6日08时	84266
宣汉县	71448
条状	95551
张颖	71447
战役	5658
螺丝刀	71446
盲动	93401
走马村	90820
1039	77191
兴蓉	71445
骆冬宣	71444
吓走	71442
滨海路	129554
广东省委	71441
拼客	37608
王丽丽	71440
tron	71439
大石块	71436
待修	79889
交通量	71435
几经	12793
鹭江道	102022
仿佛	5758
临清	71432
葛小林	71430
韦尔奇	71428
黄峥	71427
夏洛特	71425
邮政法	52445
李继辉	67584
鄂湘	71422
陈育红	49793
孟凡刚	71420
煤场	31238
656	90264
阳新县	72537
兔女郎	71419
卜拉希米	71417
孙太后	107823
菲尔诺	40795
沙门氏菌	71416
公使衔	76231
世家	20436
664年	71415
调低	16991
赌博者	71412
克雷蒂安	47282
白城市	71411
讲述	2899
特务连	99494
舅妈	46535
李伯钊	82972
郭洪	71408
大老婆	104610
一中全会	71404
祭灶	71403
英女王	25017
朱晓霞	75499
非同寻常	33907
诈	27693
相映成趣	71402
巡回演出	71401
30%	5427
北四环	71398
仲平	127226
差之毫厘	96998
汉卡	71396
铩羽而归	71391
Showgirl	91672
温热	19759
何韵诗	71390
评鉴	79190
张飞	49334
陇东	71389
第二十七	71386
西南贝尔公司	71385
夏尔巴人	119173
李大娘	79484
长吁短叹	71382
古井贡	71379
并处	7140
女中音	71378
心直口快	71374
shmetro	85931
兆惠	71372
蒸锅	71371
刘利民	67508
延宕	71370
龚某友	71368
魔音	71366
塌方	38640
云岭	71363
2013年1月30日	71362
英朗	128820
武进区	77290
野炊	71361
入球	79723
埃尔维斯·科斯特洛	126409
大同	15422
冲锋衣	71360
赭石	87737
